Step,AgentID,utility_not_social,utility_social,social,make_friend
8,23,10.27,10.139999999999999,0.27,0
8,24,7.465140381301665,5.882225330811081,0.29000000000000004,0
8,25,1.5500000000000003,1.3900000000000001,0.19999999999999998,0
8,26,6.33,5.990000000000001,0.24000000000000002,0
8,27,3.6799999999999997,3.1599999999999997,0.20000000000000004,0
8,28,4.6499999999999995,4.65,0.25,1
8,29,2.3500000000000005,2.06,0.19999999999999998,0
8,30,7.65177370842128,6.574118465572673,0.29000000000000004,0
8,31,9.31,8.55,0.24000000000000002,0
8,32,7.392252335949761,5.6300686865139715,0.29000000000000004,0
8,33,15.950000000000003,15.249999999999998,0.26,0
8,34,17.491769553892535,13.394331793530304,0.29000000000000004,0
8,35,5.19,4.79,0.22000000000000003,0
8,36,10.11,9.290000000000001,0.24000000000000002,0
8,37,7.503812486261286,5.221604202506574,0.27,0
8,38,7.949999999999999,7.649999999999999,0.26,0
8,39,3.0500000000000003,3.15,0.2,1
8,40,0.75,0.7200000000000001,0.20000000000000004,0
8,41,7.680000000000001,6.79,0.21000000000000002,0
8,42,12.750000000000002,12.209999999999999,0.26,0
8,43,14.330000000000005,13.390000000000002,0.24000000000000005,0
8,44,7.069999999999999,7.06,0.27,0
8,45,7.680000000000001,6.79,0.21000000000000002,0
8,46,0.75,0.7200000000000001,0.20000000000000004,0
8,47,8.840000000000002,7.639999999999999,0.21000000000000002,0
8,48,15.162161060581159,16.5254717233608,0.27,1
8,49,2.0800000000000005,1.82,0.19999999999999998,0
8,50,3.1100000000000008,2.97,0.25,0
8,51,2.2500000000000004,2.4,0.2,1
8,52,7.559999999999999,7.2799999999999985,0.27,0
8,53,25.170000000000012,21.330000000000002,0.2,0
8,54,11.986934234555786,9.805172363228202,0.29000000000000004,0
8,55,8.07,7.33,0.22000000000000003,0
8,56,11.812873387483904,9.339813599626892,0.29000000000000004,0
8,57,17.31,15.449999999999998,0.26,0
8,58,1.5500000000000003,1.3900000000000001,0.19999999999999998,0
8,59,5.555347706498218,4.343294025691216,0.29000000000000004,0
8,60,1.28,1.1500000000000001,0.19999999999999998,0
8,61,2.3500000000000005,2.06,0.19999999999999998,0
8,62,3.1100000000000008,2.97,0.25,0
8,63,-0.05,0.05,0.12000000000000004,1
8,64,7.949999999999999,7.649999999999999,0.26,0
8,65,0.75,0.7200000000000001,0.20000000000000004,0
8,66,3.0500000000000003,3.15,0.2,1
8,67,5.375253920008767,4.483845605363249,0.30000000000000004,0
8,68,24.850000000000012,23.240000000000006,0.29000000000000004,0
8,69,2.88,2.4899999999999998,0.2,0
8,70,12.950000000000003,11.680000000000001,0.23,0
8,71,4.7299999999999995,4.510000000000001,0.24,0
8,72,14.01,12.569999999999999,0.24000000000000002,0
8,73,0.7100000000000002,0.8099999999999999,0.16999999999999998,1
8,74,24.850000000000012,23.240000000000002,0.29000000000000004,0
8,75,9.990000000000002,9.110000000000001,0.22000000000000003,0
8,76,14.350000000000005,13.819999999999999,0.29000000000000004,0
8,77,0.75,0.7200000000000001,0.20000000000000004,0
8,78,8.73,8.21,0.24000000000000002,0
8,79,8.965657427289882,6.738715212830267,0.29000000000000004,0
8,80,8.81,8.020000000000001,0.23,0
8,81,2.2500000000000004,2.4,0.2,1
8,82,7.869999999999999,7.829999999999999,0.27,0
8,83,12.970000000000002,11.870000000000001,0.24000000000000002,0
8,84,4.315148073135951,3.298448612936146,0.27,0
8,85,14.570000000000004,13.350000000000001,0.24000000000000002,0
8,86,22.706391177872312,22.428937563262696,0.29000000000000004,0
8,87,21.749999999999996,19.590000000000003,0.26,0
8,88,7.3869591042417655,7.435622078340567,0.29000000000000004,1
8,89,16.750000000000004,16.009999999999998,0.26,0
8,90,13.610000000000005,12.400000000000004,0.23,0
8,91,5.8180445108314665,4.992312253377857,0.27,0
8,92,4.67,4.75,0.27,1
8,93,12.070000000000004,10.429999999999998,0.2,0
8,94,9.510000000000002,8.729999999999999,0.22000000000000003,0
8,95,3.1100000000000008,2.97,0.25,0
8,96,5.590000000000001,4.98,0.21000000000000002,0
8,97,11.730000000000002,10.160000000000002,0.21000000000000002,0
8,98,10.13,8.74,0.21,0
8,99,18.350000000000005,17.53,0.26,0
8,100,3.85,3.9,0.2,1
8,101,7.249463619667655,5.62371508187615,0.29000000000000004,0
8,102,13.27,12.469999999999999,0.26,0
8,103,11.030000000000003,10.010000000000002,0.24000000000000002,0
8,104,6.6899999999999995,5.55,0.18000000000000002,0
8,105,1.6500000000000001,1.1300000000000001,0.12000000000000001,0
8,106,3.910000000000001,3.6900000000000004,0.25,0
8,107,15.250000000000005,14.110000000000003,0.24000000000000002,0
8,108,6.612682884753654,5.45058854232172,0.29000000000000004,0
8,109,24.96832564702876,16.863460541831017,0.29000000000000004,0
8,110,9.89,8.889999999999999,0.24000000000000002,0
8,111,4.51792317084527,4.328074531359861,0.30000000000000004,0
8,112,2.7,2.75,0.19999999999999996,1
8,113,31.230000000000018,29.610000000000024,0.26,0
8,114,8.23,7.369999999999999,0.22,0
8,115,3.9499999999999997,3.85,0.28,0
8,116,5.19,4.790000000000001,0.22000000000000003,0
8,117,2.2500000000000004,2.4,0.2,1
8,118,10.83,9.51,0.23,0
8,119,26.470000000000017,23.029999999999987,0.2,0
8,120,3.4999999999999996,3.5,0.2,1
8,121,2.3500000000000005,2.06,0.19999999999999998,0
8,122,4.749999999999999,4.6000000000000005,0.24999999999999997,0
8,123,2.2500000000000004,2.4,0.2,1
8,124,8.180706993125808,5.884471990533204,0.27,0
8,125,3.6,3.45,0.27999999999999997,0
8,126,5.580490503673232,4.150985439671043,0.27,0
8,127,1.4500000000000002,1.65,0.2,1
8,128,5.294201469430829,4.5269175517889835,0.32000000000000006,0
8,129,0.75,0.7200000000000001,0.20000000000000004,0
8,130,4.73,4.510000000000001,0.24000000000000002,0
8,131,13.07,11.889999999999999,0.26,0
8,132,4.6499999999999995,4.65,0.25,1
8,133,11.909999999999998,10.229999999999999,0.21000000000000002,0
8,134,0.7500000000000001,0.7200000000000001,0.19999999999999998,0
8,135,7.869999999999999,7.829999999999999,0.27,0
8,136,3.41,2.92,0.2,0
8,137,42.110000000000014,36.64000000000002,0.23,0
8,138,4.67,4.75,0.27,1
8,139,9.610000000000001,8.750000000000002,0.23,0
8,140,3.9400000000000004,3.35,0.19999999999999998,0
8,141,4.8500000000000005,4.490000000000001,0.24000000000000005,0
8,142,10.390000000000002,9.240000000000002,0.21000000000000002,0
8,143,7.9013732962383125,6.260139877065181,0.29000000000000004,0
8,144,0.7500000000000001,0.72,0.19999999999999996,0
8,145,4.3,4.25,0.25,0
8,146,5.751003595958582,5.445907449892184,0.27,0
8,147,9.530000000000001,8.950000000000001,0.24000000000000002,0
8,148,5.99,5.610000000000001,0.24000000000000005,0
8,149,0.05,-0.05,0.12000000000000001,0
8,150,8.03,7.569999999999999,0.26,0
8,151,3.91,3.6899999999999995,0.25000000000000006,0
8,152,3.990000000000001,3.56,0.24000000000000002,0
8,153,3.0500000000000003,3.15,0.2,1
8,154,11.130000000000003,10.430000000000001,0.24000000000000005,0
8,155,11.61,10.35,0.24,0
8,156,5.1,5.0,0.25,0
8,157,12.428575477995212,9.96695734686081,0.32000000000000006,0
8,158,16.089999999999996,13.85,0.21000000000000002,0
8,159,10.270000000000003,8.629999999999999,0.2,0
8,160,9.65,9.04,0.27,0
8,161,3.6152520921138556,2.7167897928900664,0.30000000000000004,0
8,162,4.596867865364074,3.7962582166862333,0.30000000000000004,0
8,163,-0.05,0.05,0.12000000000000001,1
8,164,3.1100000000000008,2.9699999999999998,0.25,0
8,165,6.41,5.83,0.23,0
8,166,-0.05,0.05,0.12000000000000001,1
8,167,19.709999999999997,17.73,0.26,0
8,168,3.0500000000000003,3.15,0.2,1
8,169,7.53607593226213,5.299669448278793,0.29000000000000004,0
8,170,27.820000000000018,25.190000000000012,0.23,0
8,171,3.15,3.1,0.28,0
8,172,10.110000000000001,9.290000000000001,0.24,0
8,173,13.590000000000005,12.080000000000005,0.21000000000000002,0
8,174,12.910000000000002,12.049999999999999,0.26,0
8,175,6.812013394454876,4.55867776464621,0.27,0
8,176,2.6999999999999997,2.75,0.2,1
8,177,1.55,1.3900000000000001,0.20000000000000004,0
8,178,8.48,7.5,0.21000000000000002,0
8,179,0.75,0.72,0.2,0
8,180,6.3100000000000005,5.85,0.22000000000000003,0
8,181,30.61332911708023,21.932054908921657,0.29000000000000004,0
8,182,4.85884841586024,4.300438751002736,0.27,0
8,183,4.299999999999999,4.25,0.25,0
8,184,7.60058908371491,6.633111972387653,0.29000000000000004,0
8,185,6.249999999999999,6.15,0.25,0
8,186,17.121612507935343,12.868800469360396,0.29000000000000004,0
8,187,14.350000000000003,13.729999999999999,0.26,0
8,188,5.55,5.369999999999999,0.26,0
8,189,12.47,11.709999999999999,0.26,0
8,190,7.6890287626904,6.602001595936857,0.30000000000000004,0
8,191,16.50009274876077,16.72446569051617,0.29000000000000004,1
8,192,20.223369079716562,12.853893453114765,0.29000000000000004,0
8,193,2.7900000000000005,2.63,0.25,0
8,194,0.7500000000000001,0.7200000000000001,0.19999999999999998,0
8,195,7.25,6.800000000000001,0.25,0
8,196,1.5500000000000003,1.3900000000000001,0.19999999999999998,0
8,197,4.85,4.550000000000001,0.25,0
8,198,5.47,5.5200000000000005,0.27,1
8,199,13.51,12.229999999999999,0.26,0
9,0,8.4,7.820000000000001,0.24000000000000002,0
9,1,22.841303136236434,25.264984442951295,0.29000000000000004,1
9,2,20.76000000000001,19.800000000000004,0.26,0
9,3,6.3500000000000005,5.3500000000000005,0.16999999999999998,0
9,4,10.799999999999999,10.040000000000001,0.24,0
9,5,7.140000000000001,6.720000000000001,0.24000000000000002,0
9,6,9.290000000000001,8.200000000000001,0.21000000000000002,0
9,7,10.090000000000002,9.110000000000003,0.23,0
9,8,20.137371066784002,15.283318783266289,0.29000000000000004,0
9,9,11.160000000000002,10.679999999999998,0.26,0
9,10,5.983808165694259,5.696357864705248,0.29000000000000004,0
9,11,-0.1,0.1,0.14999999999999997,1
9,12,7.140000000000001,6.720000000000001,0.24000000000000002,0
9,13,1.5000000000000002,1.5,0.22999999999999998,0
9,14,3.94,3.7600000000000002,0.27,0
9,15,15.86,13.999999999999998,0.24000000000000002,0
9,16,4.6,4.880000000000001,0.28,1
9,17,3.3000000000000007,3.0000000000000004,0.23,0
9,18,2.3000000000000003,2.2,0.23,0
9,19,2.3000000000000003,2.2,0.23,0
9,20,12.820000000000004,11.660000000000004,0.23,0
9,21,-0.1,0.1,0.15000000000000002,1
9,22,3.06,3.14,0.2,1
9,23,10.280000000000001,10.129999999999997,0.27,0
9,24,4.1988410945627415,3.5946897612317037,0.29000000000000004,0
9,25,1.5000000000000002,1.5,0.22999999999999998,0
9,26,8.980000000000002,8.16,0.24000000000000002,0
9,27,4.4,4.0,0.20000000000000004,0
9,28,6.4618240075341795,5.2995926552647905,0.25,0
9,29,1.5000000000000002,1.5,0.22999999999999998,0
9,30,8.335142845605835,6.192393390948768,0.29000000000000004,0
9,31,12.76,11.459999999999999,0.24000000000000002,0
9,32,7.454663876752868,5.518286652656766,0.29000000000000004,0
9,33,15.160000000000005,14.479999999999997,0.26,0
9,34,17.293776982858084,13.216731110598904,0.29000000000000004,0
9,35,8.4,7.4,0.22000000000000003,0
9,36,13.899999999999999,12.58,0.24000000000000002,0
9,37,7.0602396021945735,5.430987557871487,0.27,0
9,38,8.4,7.9799999999999995,0.26,0
9,39,4.600000000000001,4.1,0.2,0
9,40,2.0,1.9000000000000001,0.23000000000000004,0
9,41,9.780000000000001,8.59,0.21000000000000002,0
9,42,11.960000000000003,11.439999999999998,0.26,0
9,43,15.600000000000007,14.480000000000004,0.24000000000000005,0
9,44,8.370000000000001,8.04,0.27,0
9,45,7.2,6.390000000000001,0.21000000000000002,0
9,46,4.1000000000000005,3.7000000000000006,0.20000000000000004,0
9,47,11.380000000000003,10.010000000000002,0.21000000000000002,0
9,48,20.017144590635297,12.376997375821336,0.27,0
9,49,3.1000000000000005,2.9,0.22999999999999998,0
9,50,3.06,3.14,0.2,1
9,51,2.3000000000000003,2.2,0.23,0
9,52,7.879999999999999,7.819999999999999,0.27,0
9,53,30.480000000000018,26.519999999999985,0.2,0
9,54,11.075850638228577,7.776125573957018,0.29000000000000004,0
9,55,8.72,7.999999999999999,0.22000000000000003,0
9,56,14.775007008534537,10.786303044780082,0.29000000000000004,0
9,57,23.16000000000001,22.08000000000001,0.26,0
9,58,2.3000000000000003,2.1999999999999997,0.22999999999999998,0
9,59,5.079876657738317,4.064087378639297,0.29000000000000004,0
9,60,2.3000000000000003,2.1999999999999997,0.22999999999999998,0
9,61,2.3000000000000003,2.1999999999999997,0.22999999999999998,0
9,62,6.26,6.14,0.25,0
9,63,0.0,0.0,0.15000000000000002,0
9,64,8.76,8.399999999999999,0.26,0
9,65,-0.1,0.1,0.15000000000000002,1
9,66,2.3000000000000003,2.2,0.23,0
9,67,6.26839817627581,7.064921629295655,0.30000000000000004,1
9,68,31.100000000000016,30.90999999999998,0.29000000000000004,0
9,69,3.1000000000000005,2.9000000000000004,0.23,0
9,70,18.32,16.09,0.23,0
9,71,4.74,4.5,0.24,0
9,72,15.940000000000007,14.860000000000003,0.24000000000000002,0
9,73,2.3600000000000003,2.0500000000000003,0.19999999999999998,0
9,74,31.100000000000016,30.90999999999998,0.29000000000000004,0
9,75,10.320000000000002,9.44,0.22000000000000003,0
9,76,17.500000000000004,17.479999999999993,0.29000000000000004,0
9,77,-0.1,0.1,0.15000000000000002,1
9,78,10.340000000000002,9.680000000000001,0.24000000000000002,0
9,79,8.692092182501083,6.716088830321431,0.29000000000000004,0
9,80,9.620000000000001,8.740000000000002,0.23,0
9,81,2.3000000000000003,2.2,0.23,0
9,82,8.370000000000001,8.04,0.27,0
9,83,17.440000000000005,15.920000000000002,0.24000000000000002,0
9,84,5.5036550123223895,3.9680369224431815,0.27,0
9,85,19.040000000000006,17.4,0.24000000000000002,0
9,86,27.112779356637777,20.35868858224376,0.29000000000000004,0
9,87,35.519999999999996,32.34000000000002,0.26,0
9,88,9.052317424504585,6.548595704339264,0.29000000000000004,0
9,89,17.560000000000006,16.759999999999998,0.26,0
9,90,12.820000000000004,11.660000000000004,0.23,0
9,91,6.072177131993331,4.455529871912862,0.27,0
9,92,6.052783585778595,6.808933383979073,0.27,1
9,93,11.280000000000003,9.719999999999999,0.2,0
9,94,7.92,7.279999999999999,0.22000000000000003,0
9,95,4.3100000000000005,4.239999999999999,0.25,0
9,96,4.800000000000001,4.260000000000001,0.21000000000000002,0
9,97,18.679999999999996,16.04,0.21000000000000002,0
9,98,18.369999999999994,15.719999999999995,0.21,0
9,99,19.040000000000003,17.619999999999997,0.26,0
9,100,3.1000000000000005,2.9000000000000004,0.23,0
9,101,7.32153562353841,6.2015782570678635,0.29000000000000004,0
9,102,16.720000000000002,15.259999999999996,0.26,0
9,103,12.740000000000004,11.900000000000002,0.24000000000000002,0
9,104,6.459999999999999,5.379999999999999,0.18000000000000002,0
9,105,0.8,0.62,0.15000000000000002,0
9,106,3.86,3.89,0.2,1
9,107,15.940000000000007,14.860000000000003,0.24000000000000002,0
9,108,6.239985353866852,4.779041558341634,0.29000000000000004,0
9,109,24.958490000146536,16.983916117065935,0.29000000000000004,0
9,110,11.940000000000003,11.160000000000002,0.24000000000000002,0
9,111,3.5696133235911836,3.8339089223465117,0.25000000000000006,1
9,112,3.9,3.6,0.22999999999999995,0
9,113,32.84000000000002,31.120000000000026,0.26,0
9,114,10.320000000000002,9.44,0.22,0
9,115,5.02,5.200000000000001,0.28,1
9,116,5.5200000000000005,5.12,0.22000000000000003,0
9,117,2.3000000000000003,2.2,0.23,0
9,118,15.78,13.89,0.23,0
9,119,26.980000000000015,23.419999999999987,0.2,0
9,120,4.700000000000001,4.3,0.2,0
9,121,0.7000000000000002,0.7999999999999999,0.14999999999999997,1
9,122,7.26,6.79,0.24999999999999997,0
9,123,4.600000000000001,4.1,0.2,0
9,124,8.624233669989653,5.767035940146243,0.27,0
9,125,5.3999999999999995,5.66,0.27999999999999997,1
9,126,5.4272489492506075,4.045624030517605,0.27,0
9,127,2.3000000000000003,2.2,0.23,0
9,128,3.7977785578759353,3.0108461244451763,0.3500000000000001,0
9,129,0.7000000000000001,0.7999999999999999,0.15000000000000002,1
9,130,4.740000000000001,4.5,0.24000000000000002,0
9,131,16.840000000000007,15.919999999999996,0.26,0
9,132,6.448728575855052,5.669739906962353,0.25,0
9,133,17.60000000000001,15.62000000000001,0.21000000000000002,0
9,134,0.7000000000000002,0.7999999999999999,0.14999999999999997,1
9,135,7.079999999999999,7.05,0.27,0
9,136,3.1000000000000005,2.9000000000000004,0.23,0
9,137,55.77999999999996,50.389999999999944,0.23,0
9,138,6.332576221738269,5.492293089170857,0.27,0
9,139,9.620000000000001,8.740000000000002,0.23,0
9,140,4.400000000000001,4.0,0.19999999999999998,0
9,141,5.540000000000001,5.24,0.24000000000000005,0
9,142,10.400000000000002,9.230000000000002,0.21000000000000002,0
9,143,7.908557625957854,6.328849191887892,0.29000000000000004,0
9,144,-0.1,0.1,0.14999999999999997,1
9,145,4.76,4.59,0.25,0
9,146,6.73313210664398,4.869941757958047,0.27,0
9,147,15.059999999999999,13.259999999999998,0.24000000000000002,0
9,148,8.64,7.78,0.24000000000000005,0
9,149,1.6,1.24,0.15000000000000002,0
9,150,8.76,8.399999999999999,0.26,0
9,151,3.8600000000000008,3.8900000000000006,0.20000000000000007,1
9,152,5.200000000000001,4.86,0.24000000000000002,0
9,153,3.1000000000000005,2.9000000000000004,0.23,0
9,154,11.140000000000002,10.420000000000002,0.24000000000000005,0
9,155,21.700000000000006,19.14,0.24,0
9,156,3.06,3.14,0.2,1
9,157,12.426765565323308,10.316862003303017,0.32000000000000006,0
9,158,27.839999999999993,23.990000000000013,0.21000000000000002,0
9,159,18.080000000000005,15.219999999999997,0.2,0
9,160,11.880000000000003,11.669999999999996,0.27,0
9,161,5.448679907587509,4.355081876103055,0.30000000000000004,0
9,162,3.561991793025841,2.936109991551705,0.33000000000000007,0
9,163,0.0,0.0,0.15000000000000002,0
9,164,3.5099999999999993,3.49,0.28,0
9,165,6.42,5.82,0.23,0
9,166,0.0,0.0,0.15000000000000002,0
9,167,37.959999999999994,33.80000000000002,0.26,0
9,168,3.900000000000001,3.6000000000000005,0.23,0
9,169,9.263287732170548,7.061028608802718,0.29000000000000004,0
9,170,38.22000000000001,33.66000000000001,0.23,0
9,171,3.8,4.1000000000000005,0.28,1
9,172,16.080000000000005,14.4,0.24,0
9,173,12.800000000000004,11.360000000000005,0.21000000000000002,0
9,174,14.360000000000005,13.719999999999997,0.26,0
9,175,7.30404134272995,5.242230272250939,0.27,0
9,176,2.3000000000000003,2.2,0.23,0
9,177,2.3000000000000003,2.1999999999999997,0.23000000000000004,0
9,178,8.8,7.8100000000000005,0.21000000000000002,0
9,179,1.5000000000000002,1.5000000000000002,0.23,0
9,180,6.32,5.84,0.22000000000000003,0
9,181,30.91067216884447,21.93336577669774,0.29000000000000004,0
9,182,5.312430845463194,3.839516292125174,0.27,0
9,183,3.86,3.89,0.2,1
9,184,10.584509421039735,10.099361446569002,0.29000000000000004,0
9,185,7.06,6.89,0.25,0
9,186,17.348317037636704,12.748237477007146,0.29000000000000004,0
9,187,18.32,16.779999999999998,0.26,0
9,188,6.359999999999999,6.119999999999999,0.26,0
9,189,13.560000000000004,12.959999999999997,0.26,0
9,190,7.9364008794692635,6.479102007492204,0.30000000000000004,0
9,191,23.55291327513899,15.792200647816346,0.29000000000000004,0
9,192,20.414198271815753,14.063838454969494,0.29000000000000004,0
9,193,3.5100000000000002,3.49,0.28,0
9,194,0.7000000000000002,0.7999999999999999,0.14999999999999997,1
9,195,7.859999999999999,7.64,0.25,0
9,196,2.3000000000000003,2.1999999999999997,0.22999999999999998,0
9,197,9.86,8.94,0.25,0
9,198,5.338945524974878,4.411324461819265,0.27,0
9,199,22.919999999999998,20.76,0.26,0
10,0,9.67,8.910000000000002,0.24000000000000002,0
10,1,32.17659458753932,23.930196204163796,0.29000000000000004,0
10,2,27.00999999999999,24.47000000000001,0.26,0
10,3,6.37,5.390000000000001,0.16999999999999998,0
10,4,13.910000000000002,12.57,0.24,0
10,5,7.95,7.450000000000001,0.24000000000000002,0
10,6,9.790000000000001,8.58,0.21000000000000002,0
10,7,14.989999999999998,13.149999999999999,0.23,0
10,8,24.794136966163773,24.641371925294315,0.29000000000000004,0
10,9,18.929999999999996,16.95,0.26,0
10,10,7.62481880085795,5.33942312312598,0.29000000000000004,0
10,11,2.3500000000000005,2.0,0.17999999999999997,0
10,12,8.75,8.190000000000001,0.24000000000000002,0
10,13,1.4500000000000002,1.6099999999999999,0.18,1
10,14,4.6899999999999995,4.73,0.27,1
10,15,19.95000000000001,18.549999999999997,0.24000000000000002,0
10,16,4.845366904056669,4.49140957881031,0.28,0
10,17,5.73,5.280000000000001,0.23,0
10,18,3.0500000000000007,3.07,0.18,1
10,19,2.2500000000000004,2.34,0.18,1
10,20,16.590000000000003,14.61,0.23,0
10,21,-0.05,0.05,0.10000000000000002,1
10,22,2.810000000000001,2.5900000000000003,0.23,0
10,23,14.530000000000003,13.529999999999998,0.27,0
10,24,4.622807304472589,3.6555514824383226,0.29000000000000004,0
10,25,1.4500000000000002,1.6099999999999999,0.18,1
10,26,13.23,11.81,0.24000000000000002,0
10,27,5.71,5.09,0.20000000000000004,0
10,28,7.113444515242662,5.187322111656199,0.25,0
10,29,1.9200000000000004,1.98,0.18,1
10,30,6.91014176290513,4.773959812199425,0.29000000000000004,0
10,31,14.350000000000005,13.370000000000003,0.24000000000000002,0
10,32,7.571844482483496,5.466300562876707,0.29000000000000004,0
10,33,15.170000000000005,14.469999999999997,0.26,0
10,34,18.421308670633067,13.362271635560425,0.29000000000000004,0
10,35,10.330000000000002,9.43,0.22000000000000003,0
10,36,15.950000000000006,14.850000000000003,0.24000000000000002,0
10,37,10.836260954254854,11.078299704420235,0.27,1
10,38,10.530000000000001,9.749999999999998,0.26,0
10,39,5.510000000000001,4.99,0.2,0
10,40,1.4500000000000002,1.6100000000000003,0.18000000000000005,1
10,41,12.680000000000001,11.100000000000001,0.21000000000000002,0
10,42,11.970000000000002,11.429999999999998,0.26,0
10,43,15.150000000000006,14.110000000000003,0.24000000000000005,0
10,44,9.49,9.349999999999998,0.27,0
10,45,6.41,5.670000000000001,0.21000000000000002,0
10,46,2.3100000000000005,2.1899999999999995,0.23000000000000004,0
10,47,12.810000000000004,11.350000000000005,0.21000000000000002,0
10,48,20.85687080753213,12.501004680291752,0.27,0
10,49,3.85,3.8,0.26,0
10,50,3.1100000000000008,2.89,0.23,0
10,51,3.520000000000001,3.44,0.26,0
10,52,7.889999999999999,7.81,0.27,0
10,53,30.49000000000002,26.509999999999984,0.2,0
10,54,11.258821777574683,7.952418793743174,0.29000000000000004,0
10,55,8.73,7.989999999999999,0.22000000000000003,0
10,56,15.125342148078854,10.153140264983202,0.29000000000000004,0
10,57,23.17000000000001,22.07000000000001,0.26,0
10,58,0.65,0.88,0.18,1
10,59,5.202170435351094,3.9205046602285254,0.29000000000000004,0
10,60,2.2500000000000004,2.34,0.18,1
10,61,3.0500000000000003,3.07,0.18,1
10,62,6.27,6.13,0.25,0
10,63,0.75,0.7000000000000001,0.18000000000000002,0
10,64,14.690000000000001,13.389999999999997,0.26,0
10,65,1.2999999999999998,1.1500000000000001,0.18000000000000002,0
10,66,2.2500000000000004,2.34,0.18,1
10,67,8.696370342138106,6.120843531460682,0.30000000000000004,0
10,68,31.910000000000014,31.689999999999976,0.29000000000000004,0
10,69,2.2500000000000004,2.34,0.18,1
10,70,28.070000000000004,24.85000000000001,0.23,0
10,71,6.35,5.970000000000001,0.24,0
10,72,22.050000000000004,19.51,0.24000000000000002,0
10,73,0.7100000000000002,0.7899999999999999,0.14999999999999997,1
10,74,31.110000000000017,30.899999999999977,0.29000000000000004,0
10,75,13.37,11.75,0.22000000000000003,0
10,76,17.510000000000005,17.46999999999999,0.29000000000000004,0
10,77,0.75,0.7000000000000001,0.18000000000000002,0
10,78,10.810000000000002,10.030000000000003,0.24000000000000002,0
10,79,8.516513113968639,6.702844908180633,0.29000000000000004,0
10,80,9.91,8.75,0.23,0
10,81,2.2500000000000004,2.34,0.18,1
10,82,12.070000000000002,11.329999999999998,0.27,0
10,83,18.01000000000001,16.690000000000005,0.24000000000000002,0
10,84,5.589499331450842,3.8664573134657587,0.27,0
10,85,20.430000000000003,18.469999999999995,0.24000000000000002,0
10,86,27.45596248090095,20.13712646365106,0.29000000000000004,0
10,87,44.20999999999999,41.59,0.26,0
10,88,9.218400139703455,6.871251526139502,0.29000000000000004,0
10,89,17.570000000000004,16.75,0.26,0
10,90,13.300000000000004,12.020000000000005,0.23,0
10,91,6.363049127125145,4.608030073552739,0.27,0
10,92,6.567206275819179,4.488698834067147,0.27,0
10,93,10.490000000000002,9.01,0.2,0
10,94,12.569999999999999,11.03,0.22000000000000003,0
10,95,7.069999999999999,6.88,0.25,0
10,96,5.300000000000001,4.640000000000001,0.21000000000000002,0
10,97,23.880000000000013,21.040000000000013,0.21000000000000002,0
10,98,33.36999999999998,28.520000000000014,0.21,0
10,99,21.570000000000007,20.550000000000008,0.26,0
10,100,3.0500000000000007,3.07,0.18,1
10,101,10.646713533197822,9.625802279923823,0.29000000000000004,0
10,102,18.370000000000005,17.51,0.26,0
10,103,12.750000000000004,11.890000000000002,0.24000000000000002,0
10,104,8.59,7.149999999999998,0.18000000000000002,0
10,105,0.75,0.7000000000000001,0.18000000000000002,0
10,106,5.710000000000001,5.090000000000001,0.2,0
10,107,23.310000000000006,20.609999999999996,0.24000000000000002,0
10,108,6.2298862295766755,4.831914565759276,0.29000000000000004,0
10,109,27.79041139061877,17.351439440944507,0.29000000000000004,0
10,110,19.870000000000005,17.69,0.24000000000000002,0
10,111,5.3767294691482075,3.7472649433540455,0.25000000000000006,0
10,112,3.0500000000000003,3.07,0.17999999999999994,1
10,113,47.65,42.83000000000003,0.26,0
10,114,10.810000000000002,9.81,0.22,0
10,115,6.099482282732684,4.577801962465584,0.28,0
10,116,4.73,4.390000000000001,0.22000000000000003,0
10,117,1.4500000000000002,1.6099999999999999,0.18,1
10,118,19.23000000000001,17.490000000000006,0.23,0
10,119,30.090000000000018,26.00999999999999,0.2,0
10,120,4.410000000000001,3.99,0.2,0
10,121,4.750000000000001,3.9499999999999997,0.14999999999999997,0
10,122,7.519999999999999,7.2299999999999995,0.24999999999999997,0
10,123,5.510000000000001,4.99,0.2,0
10,124,8.308229077463812,5.855010472510727,0.27,0
10,125,6.342982766239573,5.113854463843899,0.27999999999999997,0
10,126,6.907538036841786,5.0195540317386795,0.27,0
10,127,2.2500000000000004,2.34,0.18,1
10,128,4.441652604751555,4.070079714926648,0.3500000000000001,0
10,129,0.75,0.7000000000000001,0.18000000000000002,0
10,130,3.950000000000001,3.75,0.27,0
10,131,16.770000000000003,15.989999999999997,0.26,0
10,132,7.382775103848544,5.325000173135134,0.25,0
10,133,23.669999999999995,20.360000000000003,0.21000000000000002,0
10,134,0.7500000000000001,0.7000000000000001,0.17999999999999997,0
10,135,7.089999999999999,7.04,0.27,0
10,136,3.66,3.45,0.26,0
10,137,57.62999999999993,52.52999999999992,0.23,0
10,138,7.244908404326423,5.411656093883053,0.27,0
10,139,10.430000000000001,9.460000000000003,0.23,0
10,140,4.710000000000001,4.29,0.19999999999999998,0
10,141,7.3900000000000015,6.670000000000001,0.24000000000000005,0
10,142,8.01,7.090000000000001,0.21000000000000002,0
10,143,6.437457596244721,4.790426933643042,0.29000000000000004,0
10,144,0.7500000000000001,0.7000000000000001,0.17999999999999997,0
10,145,6.0200000000000005,5.680000000000001,0.25,0
